<strong>TaskApp Auth: Logout Effect</strong><br>After a successful /logout, which tokens remain in req.user.tokens?	All tokens except the current one used in req.token.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Flogout%20route
<strong>TaskApp Env: .env File</strong><br>Write a sample .env file with PORT, DB_HOST, DB_USER, and DB_PASS.	<pre style='text-align:left; font-family:monospace;'><code>PORT=3000<br>DB_HOST=localhost<br>DB_USER=root<br>DB_PASS=password</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fenvironment%20variable
<strong>TaskApp Env: Run Command</strong><br>Write the env-cmd command that loads ./env/.env and runs node your-app.js.	<pre style='text-align:left; font-family:monospace;'><code>npm env-cmd -f ./env/.env node your-app.js</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fenvironment%20variable
<strong>TaskApp Env: Setup</strong><br>How do you set up env-cmd with a local .env file?	Create an env/ directory, put a .env file inside it, and store your variables there.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fenvironment%20variable
<strong>TaskApp Env: Purpose</strong><br>Why use env-cmd for a Node app?	It loads environment variables from a file so the app can read them at runtime.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fenvironment%20variable
<strong>TaskApp Env: Best Practice</strong><br>What is the recommended way to run the env-cmd command repeatedly?	Add it to package.json scripts and run it via npm run start.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fenvironment%20variable
<strong>TaskApp Uploads: Multer Setup</strong><br>Write a basic multer setup that saves images to an avatar folder with a 1MB limit and a fileFilter, then uses upload.single('avatar') in a route.	<pre style='text-align:left; font-family:monospace;'><code>import multer from 'multer';<br><br>const upload = multer({<br>&nbsp;&nbsp;dest: 'avatar',<br>&nbsp;&nbsp;limits: { fileSize: 1000000 },<br>&nbsp;&nbsp;fileFilter: (req, file, cb) =&gt; {<br>&nbsp;&nbsp;&nbsp;&nbsp;if (!file.mimetype.startsWith('image/')) {<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;return cb(new Error('Only image files are allowed!'), false);<br>&nbsp;&nbsp;&nbsp;&nbsp;}<br>&nbsp;&nbsp;&nbsp;&nbsp;cb(null, true);<br>&nbsp;&nbsp;}<br>});<br><br>router.post('/me/avatar', upload.single('avatar'), async (req, res) =&gt; {<br>&nbsp;&nbsp;console.log(req.file);<br>&nbsp;&nbsp;res.status(200).send();<br>});</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffile%20uploads%2Ffile%20uploads
<strong>TaskApp Uploads: Field Name</strong><br>Why is upload.single called with 'avatar'?	Because the form field name is expected to be avatar.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffile%20uploads%2Ffile%20uploads
<strong>TaskApp Uploads: Store in DB</strong><br>Write the route that stores the uploaded avatar in the database as a Buffer. Assume auth middleware and multer without dest.	<pre style='text-align:left; font-family:monospace;'><code>const upload = multer({});<br><br>router.post('/me/avatar', auth, upload.single('avatar'), async (req, res) =&gt; {<br>&nbsp;&nbsp;try {<br>&nbsp;&nbsp;&nbsp;&nbsp;const buffer = req.file.buffer;<br>&nbsp;&nbsp;&nbsp;&nbsp;req.user.avatar = buffer;<br>&nbsp;&nbsp;&nbsp;&nbsp;await req.user.save();<br>&nbsp;&nbsp;&nbsp;&nbsp;res.status(200).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: true,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;message: 'Avatar uploaded successfully'<br>&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;} catch (error) {<br>&nbsp;&nbsp;&nbsp;&nbsp;res.status(400).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: false,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;message: 'Avatar upload failed',<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;error: error.message<br>&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;}<br>});</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffile%20uploads%2Ffile%20uploads
<strong>TaskApp Uploads: Model Field</strong><br>Write the Mongoose field definition for storing a user avatar as a Buffer.	<pre style='text-align:left; font-family:monospace;'><code>avatar: {<br>&nbsp;&nbsp;type: Buffer<br>}</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffile%20uploads%2Ffile%20uploads
<strong>TaskApp Uploads: Send Image</strong><br>What code sets the response Content-Type and sends the avatar buffer?	<pre style='text-align:left; font-family:monospace;'><code>res.set('Content-Type', 'image/png');<br>res.send(user.avatar);</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffile%20uploads%2Ffile%20uploads
<strong>TaskApp Uploads: Get Avatar Route</strong><br>Write the route that retrieves a user's avatar by id and returns 404 if missing.	<pre style='text-align:left; font-family:monospace;'><code>router.get('/:id/avatar', async (req, res) =&gt; {<br>&nbsp;&nbsp;try {<br>&nbsp;&nbsp;&nbsp;&nbsp;const user = await User.findById(req.params.id);<br>&nbsp;&nbsp;&nbsp;&nbsp;if (!user || !user.avatar) {<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;return res.status(404).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: false,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;message: 'Avatar not found'<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;&nbsp;&nbsp;}<br>&nbsp;&nbsp;&nbsp;&nbsp;res.set('Content-Type', 'image/png');<br>&nbsp;&nbsp;&nbsp;&nbsp;res.send(user.avatar);<br>&nbsp;&nbsp;} catch (error) {<br>&nbsp;&nbsp;&nbsp;&nbsp;res.status(500).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: false,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;message: 'Failed to fetch avatar',<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;error: error.message<br>&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;}<br>});</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffile%20uploads%2Ffile%20uploads
<strong>TaskApp Filtering: GET /tasks</strong><br>Write the route that optionally filters tasks by completed using req.query.completed.	<pre style='text-align:left; font-family:monospace;'><code>router.get('/', auth, async (req, res) =&gt; {<br>&nbsp;&nbsp;let match = {};<br>&nbsp;&nbsp;if (req.query.completed) {<br>&nbsp;&nbsp;&nbsp;&nbsp;match.completed = req.query.completed === 'true';<br>&nbsp;&nbsp;}<br>&nbsp;&nbsp;try {<br>&nbsp;&nbsp;&nbsp;&nbsp;const tasks = await Task.find({ owner: req.user.id, ...match })<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;.populate('owner', 'name email');<br>&nbsp;&nbsp;&nbsp;&nbsp;res.status(200).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: true,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;count: tasks.length,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;tasks: tasks<br>&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;} catch (error) {<br>&nbsp;&nbsp;&nbsp;&nbsp;res.status(500).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: false,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;message: 'Failed to fetch tasks',<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;error: error.message<br>&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;}<br>});</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffiltering%2Ffiltering%20timeline
<strong>TaskApp Filtering: Match Object</strong><br>Why use a match object when building the Task.find filter?	It lets you conditionally add filters only when the query param exists.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffiltering%2Ffiltering%20timeline
<strong>TaskApp Filtering: Missing Query</strong><br>If req.query.completed is missing, what does match look like and what tasks are returned?	match stays empty and all tasks for the user are returned.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffiltering%2Ffiltering%20timeline
<strong>TaskApp Filtering: Boolean Coercion</strong><br>How is req.query.completed converted to a boolean?	By checking if req.query.completed === 'true'.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffiltering%2Ffiltering%20timeline
<strong>TaskApp Filtering: Comparison</strong><br>What is the difference between optional query filtering and a hardcoded filter?	Query filtering allows per-request criteria; hardcoded filters are always applied.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Ffiltering%2Ffiltering%20timeline
<strong>TaskApp Models: Task Owner Ref</strong><br>Write the Task schema field that references the User model as owner.	<pre style='text-align:left; font-family:monospace;'><code>owner: {<br>&nbsp;&nbsp;type: mongoose.Schema.Types.ObjectId,<br>&nbsp;&nbsp;required: true,<br>&nbsp;&nbsp;ref: 'User'<br>}</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2F2%20models%20relationship
<strong>TaskApp Models: Normalization</strong><br>Why add a ref to the User model instead of embedding the user data?	It normalizes the data so the task stores a reference and stays consistent.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2F2%20models%20relationship
<strong>TaskApp Models: Populate Ref</strong><br>Write a simple Mongoose populate example that loads the author field.	<pre style='text-align:left; font-family:monospace;'><code>const courses = await Course<br>&nbsp;&nbsp;.find()<br>&nbsp;&nbsp;.populate('author');</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2F2%20models%20relationship
<strong>TaskApp Models: Virtual Relationship</strong><br>Write the userSchema.virtual configuration that links a user to tasks.	<pre style='text-align:left; font-family:monospace;'><code>userSchema.virtual('tasks', {<br>&nbsp;&nbsp;ref: 'Task',<br>&nbsp;&nbsp;localField: '_id',<br>&nbsp;&nbsp;foreignField: 'owner'<br>});</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2F2%20models%20relationship
<strong>TaskApp Models: Populate Tasks</strong><br>Write the query that finds a user and populates tasks.	<pre style='text-align:left; font-family:monospace;'><code>const user = await User.findById('6882a097addee5f2896dd669')<br>&nbsp;&nbsp;.populate('tasks');</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2F2%20models%20relationship
<strong>TaskApp Models: Normalize vs Denormalize</strong><br>How is normalization different from denormalization in MongoDB models?	Normalization stores references (ObjectId) and uses populate; denormalization embeds data directly.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2F2%20models%20relationship
<strong>TaskApp Auth: Hide Private Fields</strong><br>Write the userSchema.toJSON method that removes password and tokens from the response.	<pre style='text-align:left; font-family:monospace;'><code>userSchema.methods.toJSON = function () {<br>&nbsp;&nbsp;const user = this;<br>&nbsp;&nbsp;const userObject = user.toObject();<br>&nbsp;&nbsp;delete userObject.password;<br>&nbsp;&nbsp;delete userObject.tokens;<br>&nbsp;&nbsp;return userObject;<br>};</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fhide%20private%20data%20for%20the%20user%20endpoint
<strong>TaskApp Auth: toJSON Purpose</strong><br>Why override toJSON in the User model?	To hide sensitive fields like password and tokens from API responses.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fhide%20private%20data%20for%20the%20user%20endpoint
<strong>TaskApp Auth: toObject vs toJSON</strong><br>What is the difference between toObject and toJSON in this context?	toObject converts a Mongoose document to a plain object; toJSON lets you customize what gets serialized.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fhide%20private%20data%20for%20the%20user%20endpoint
<strong>TaskApp Auth: Sensitive Fields</strong><br>Which fields should NOT be returned to clients in the user response?	password and tokens.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fhide%20private%20data%20for%20the%20user%20endpoint
<strong>TaskApp Auth: Serialization Effect</strong><br>After overriding toJSON, what happens when res.json(user) is called?	The response omits password and tokens.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fhide%20private%20data%20for%20the%20user%20endpoint
<strong>TaskApp Auth: Tokens Field</strong><br>Write the user schema snippet that stores auth tokens as an array.	<pre style='text-align:left; font-family:monospace;'><code>const userSchema = new mongoose.Schema({<br>&nbsp;&nbsp;name: { type: String, required: true, trim: true },<br>&nbsp;&nbsp;email: { type: String, required: true, unique: true, trim: true, lowercase: true },<br>&nbsp;&nbsp;password: { type: String, required: true, minlength: 6 },<br>&nbsp;&nbsp;tokens: [{<br>&nbsp;&nbsp;&nbsp;&nbsp;token: { type: String, required: true }<br>&nbsp;&nbsp;}]<br>});</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fgenerate%20an%20auth%20token
<strong>TaskApp Auth: Generate Token</strong><br>Write the generateAuthTokens instance method for the User model.	<pre style='text-align:left; font-family:monospace;'><code>userSchema.methods.generateAuthTokens = async function () {<br>&nbsp;&nbsp;const user = this;<br>&nbsp;&nbsp;const token = jwt.sign({ id: user._id }, 'sample password', { expiresIn: '2 days' });<br>&nbsp;&nbsp;user.tokens = user.tokens.concat({ token });<br>&nbsp;&nbsp;await user.save();<br>&nbsp;&nbsp;return token;<br>};</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fgenerate%20an%20auth%20token
<strong>TaskApp Auth: Use Token Method</strong><br>In a route, what line generates a token after finding a user?	<pre style='text-align:left; font-family:monospace;'><code>const token = await user.generateAuthTokens();</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fgenerate%20an%20auth%20token
<strong>TaskApp Auth: Login With Token</strong><br>Write the login route snippet that uses findByCredentials and returns a token.	<pre style='text-align:left; font-family:monospace;'><code>router.post('/login', async (req, res) =&gt; {<br>&nbsp;&nbsp;try {<br>&nbsp;&nbsp;&nbsp;&nbsp;const user = await User.findByCredentials(req.body.email, req.body.password);<br>&nbsp;&nbsp;&nbsp;&nbsp;const token = await user.generateAuthTokens();<br>&nbsp;&nbsp;&nbsp;&nbsp;return res.status(200).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: true,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;message: 'User logged in successfully',<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;user: { id: user._id, name: user.name, email: user.email, tokens: user.tokens }<br>&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;} catch (error) {<br>&nbsp;&nbsp;&nbsp;&nbsp;res.status(400).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: false,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;message: 'User login failed',<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;error: error.message<br>&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;}<br>});</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fgenerate%20an%20auth%20token
<strong>TaskApp Auth: Tokens Array</strong><br>Why store tokens in an array on the user document?	To support multiple active sessions or devices per user.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fgenerate%20an%20auth%20token
<strong>TaskApp Auth: Token Persistence</strong><br>After generateAuthTokens runs, where is the token stored?	It is appended to user.tokens and saved on the user document.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fgenerate%20an%20auth%20token
<strong>TaskApp Auth: Login Route</strong><br>Write the login route that checks email/password with bcrypt and returns user info.	<pre style='text-align:left; font-family:monospace;'><code>router.post('/login', async (req, res) =&gt; {<br>&nbsp;&nbsp;try {<br>&nbsp;&nbsp;&nbsp;&nbsp;const { email, password } = req.body;<br>&nbsp;&nbsp;&nbsp;&nbsp;const user = await User.findOne({ email: email });<br>&nbsp;&nbsp;&nbsp;&nbsp;if (!user) {<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;return res.status(404).json({ success: false, message: 'User not found' });<br>&nbsp;&nbsp;&nbsp;&nbsp;}<br>&nbsp;&nbsp;&nbsp;&nbsp;const isMatch = await bcrypt.compare(password, user.password);<br>&nbsp;&nbsp;&nbsp;&nbsp;if (!isMatch) {<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;return res.status(400).json({ success: false, message: 'Invalid credentials' });<br>&nbsp;&nbsp;&nbsp;&nbsp;}<br>&nbsp;&nbsp;&nbsp;&nbsp;return res.status(200).json({<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;success: true,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;message: 'User logged in successfully',<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;user: { id: user._id, name: user.name, email: user.email }<br>&nbsp;&nbsp;&nbsp;&nbsp;});<br>&nbsp;&nbsp;} catch (error) {<br>&nbsp;&nbsp;&nbsp;&nbsp;res.status(400).json({ success: false, message: 'User login failed', error: error.message });<br>&nbsp;&nbsp;}<br>});</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Flogin%20route
<strong>TaskApp Auth: findByCredentials</strong><br>Write the User model static method that validates credentials.	<pre style='text-align:left; font-family:monospace;'><code>userSchema.statics.findByCredentials = async function (email, password) {<br>&nbsp;&nbsp;const user = await this.findOne({ email });<br>&nbsp;&nbsp;if (!user) {<br>&nbsp;&nbsp;&nbsp;&nbsp;throw new Error('User not found');<br>&nbsp;&nbsp;}<br>&nbsp;&nbsp;const isMatch = await bcrypt.compare(password, user.password);<br>&nbsp;&nbsp;if (!isMatch) {<br>&nbsp;&nbsp;&nbsp;&nbsp;throw new Error('Invalid credentials');<br>&nbsp;&nbsp;}<br>&nbsp;&nbsp;return user;<br>};</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Flogin%20route
<strong>TaskApp Auth: Encapsulation</strong><br>Why move login logic into findByCredentials on the schema?	It centralizes credential checks and keeps route handlers thin and reusable.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Flogin%20route
<strong>TaskApp Auth: Missing User</strong><br>In the login route, what response is returned if the user is not found?	404 with a JSON message "User not found".	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Flogin%20route
<strong>TaskApp Auth: Comparison</strong><br>How is the schema method approach different from checking credentials directly in the route?	The schema method encapsulates the logic so routes can reuse it and remain simpler.	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Flogin%20route
<strong>JWT Basics: Sign</strong><br>Write the code that signs a JWT for a user id using jwtPrivateKey.	<pre style='text-align:left; font-family:monospace;'><code>const token = jwt.sign({ _id: user._id }, config.get('jwtPrivateKey'));</code></pre>	obsidian://open?vault=mohamed&file=programming%2Fnode%2Fandrew%2FtaskApp%2Fauth%2Fbasics%20of%20JWT
